Dataset,GWAS Type,Error Type,Error Rate,Approach,Epsilon,Retention Ratio
hair,chi2,noise,0.5,ldp,2,0.1982279538258246
hair,chi2,noise,0.5,ldp,2,0.21512254107556905
hair,chi2,noise,0.4,ldp,2,0.18209802028005795
hair,chi2,noise,0.5,ldp,2,0.19891171557505793
hair,chi2,noise,0.5,ldp,2,0.19385923358847146
hair,chi2,noise,0.6,ldp,1,0.21446561541830922
hair,chi2,noise,0.6,ldp,1,0.2135861170666482
hair,chi2,noise,0.6,ldp,1,0.2166470710284253
hair,chi2,noise,0.5,ldp,2,0.2014963880288957
hair,chi2,noise,0.6,ldp,1,0.22181833014777863
hair,chi2,noise,0.5,ldp,2,0.20936532507739936
hair,chi2,noise,0.5,ldp,2,0.1950464396284829
hair,chi2,noise,0.6,ldp,1,0.1906698564593301
hair,chi2,noise,0.6,ldp,1,0.21109971563097285
hair,chi2,noise,0.6,ldp,1,0.20049889135254984
hair,chi2,noise,0.6,ldp,1,0.21271180579569826
hair,chi2,noise,0.6,ldp,1,0.18685377523631697
hair,chi2,noise,0.6,ldp,1,0.2119267125685611
hair,chi2,noise,0.6,ldp,2,0.2084082156611039
hair,chi2,noise,0.6,ldp,2,0.1996849107247054
hair,chi2,noise,0.6,ldp,2,0.19216069553040027
hair,chi2,noise,0.6,ldp,2,0.19859376823433306
hair,chi2,noise,0.5,ldp,2,0.1817337461300309
hair,chi2,noise,0.6,ldp,2,0.20270159878632277
hair,chi2,noise,0.6,ldp,2,0.20012836970474968
hair,chi2,noise,0.7,ldp,1,0.20858837031369548
hair,chi2,noise,0.7,ldp,1,0.20213123666089472
hair,chi2,noise,0.7,ldp,1,0.20239197841581769
hair,chi2,noise,0.6,ldp,2,0.2098169336384439
hair,chi2,noise,0.7,ldp,1,0.20384808286761247
hair,chi2,noise,0.6,ldp,2,0.20854691075514875
hair,chi2,noise,0.6,ldp,2,0.19449656750572075
hair,chi2,noise,0.7,ldp,1,0.21383651661241787
hair,chi2,noise,0.7,ldp,1,0.2126134301270417
hair,chi2,noise,0.7,ldp,1,0.2165821501014199
hair,chi2,noise,0.7,ldp,1,0.21071558007490043
hair,chi2,noise,0.7,ldp,1,0.2142681755097684
hair,chi2,noise,0.7,ldp,1,0.22457563787765555
hair,chi2,noise,0.7,ldp,2,0.2243781360093946
hair,chi2,noise,0.7,ldp,2,0.21284295932529096
hair,chi2,noise,0.7,ldp,2,0.21801804206256004
hair,chi2,noise,0.7,ldp,2,0.22193338315362443
hair,chi2,noise,0.6,ldp,2,0.1909153318077803
hair,chi2,noise,0.7,ldp,2,0.22114337568058073
hair,chi2,noise,0.7,ldp,2,0.2083804846802605
hair,chi2,noise,0.8,ldp,1,0.22119585001820163
hair,chi2,noise,0.8,ldp,1,0.21528796965110264
hair,chi2,noise,0.8,ldp,1,0.2168011035962677
hair,chi2,noise,0.7,ldp,2,0.2235603594751172
hair,chi2,noise,0.8,ldp,1,0.219591069510511
hair,chi2,noise,0.7,ldp,2,0.23762052447337711
hair,chi2,noise,0.7,ldp,2,0.22066418964564272
hair,chi2,noise,0.8,ldp,1,0.2196908086542887
hair,chi2,noise,0.8,ldp,1,0.2130887941955545
hair,chi2,noise,0.8,ldp,1,0.21307439824945296
hair,chi2,noise,0.8,ldp,1,0.22097216101776107
hair,chi2,noise,0.8,ldp,1,0.21699297477830248
hair,chi2,noise,0.8,ldp,1,0.23067296249376168
hair,chi2,noise,0.8,ldp,2,0.22986487005259315
hair,chi2,noise,0.8,ldp,2,0.20941302929095174
hair,chi2,noise,0.8,ldp,2,0.22268513186686623
hair,chi2,noise,0.8,ldp,2,0.23075166033245031
hair,chi2,noise,0.7,ldp,2,0.206099408380929
hair,chi2,noise,0.8,ldp,2,0.2209547391454566
hair,chi2,noise,0.8,ldp,2,0.2188951591231909
hair,chi2,noise,0.9,ldp,1,0.2167376490630324
hair,chi2,noise,0.9,ldp,1,0.21615036313099611
hair,chi2,noise,0.9,ldp,1,0.21356585672016504
hair,chi2,noise,0.8,ldp,2,0.22793819410912597
hair,chi2,noise,0.9,ldp,1,0.21515476758361163
hair,chi2,noise,0.8,ldp,2,0.2384910671173347
hair,chi2,noise,0.8,ldp,2,0.23004104297440853
hair,chi2,noise,0.9,ldp,1,0.21362343421494312
hair,chi2,noise,0.9,ldp,1,0.21918282548476453
hair,chi2,noise,0.9,ldp,1,0.21398891966759004
hair,chi2,noise,0.9,ldp,1,0.21746615260468038
hair,chi2,noise,0.9,ldp,1,0.21862880886426594
hair,chi2,noise,0.9,ldp,1,0.23081717451523542
hair,chi2,noise,0.9,ldp,2,0.2285318559556786
hair,chi2,noise,0.9,ldp,2,0.20990304709141272
hair,chi2,noise,0.9,ldp,2,0.2108725761772854
hair,chi2,noise,0.9,ldp,2,0.22236842105263155
hair,chi2,noise,0.8,ldp,2,0.2053549010140029
hair,chi2,noise,0.9,ldp,2,0.21807479224376725
hair,chi2,noise,0.9,ldp,2,0.21572022160664828
hair,chi2,noise,1.0,ldp,1,0.21707904350714047
hair,chi2,noise,1.0,ldp,1,0.21810073589819778
hair,chi2,noise,1.0,ldp,1,0.21282490517226316
hair,chi2,noise,0.9,ldp,2,0.22730385774670492
hair,chi2,noise,1.0,ldp,1,0.21874346462181948
hair,chi2,noise,0.9,ldp,2,0.2288791489058125
hair,chi2,noise,0.9,ldp,2,0.21241193886104615
hair,chi2,noise,1.0,ldp,1,0.2143778319972115
hair,chi2,noise,1.0,ldp,1,0.22178194044188282
hair,chi2,noise,1.0,ldp,1,0.22291740398065285
hair,chi2,noise,1.0,ldp,1,0.2137705605761332
hair,chi2,noise,1.0,ldp,1,0.21961592261152407
hair,chi2,noise,1.0,ldp,1,0.23227328648229606
hair,chi2,noise,1.0,ldp,2,0.23380437163995482
hair,chi2,noise,1.0,ldp,2,0.21039991910612266
hair,chi2,noise,1.0,ldp,2,0.21420740853093345
hair,chi2,noise,1.0,ldp,2,0.2336240457050407
hair,chi2,noise,0.9,ldp,2,0.20124756995844406
hair,chi2,noise,0.0,ldp,3,0.8723684210526316
hair,chi2,noise,0.0,ldp,3,0.8776315789473684
hair,chi2,noise,0.0,ldp,3,0.8644736842105263
hair,chi2,noise,1.0,ldp,2,0.21861486087938375
hair,chi2,noise,0.0,ldp,3,0.8789473684210526
hair,chi2,noise,1.0,ldp,2,0.2209666818342687
hair,chi2,noise,1.0,ldp,2,0.22225035931832182
hair,chi2,noise,1.0,ldp,2,0.2281483129149271
hair,chi2,noise,1.0,ldp,2,0.2162600095818219
hair,chi2,noise,0.0,ldp,3,0.8776315789473684
hair,chi2,noise,0.0,ldp,3,0.8657894736842106
hair,chi2,noise,0.0,ldp,3,0.8907894736842106
hair,chi2,noise,0.0,ldp,3,0.8763157894736842
hair,chi2,noise,0.0,ldp,3,0.8907894736842106
hair,chi2,noise,0.0,ldp,4,0.8881578947368421
hair,chi2,noise,0.0,ldp,3,0.8789473684210526
hair,chi2,noise,0.0,ldp,4,0.8710526315789474
hair,chi2,noise,0.0,ldp,4,0.881578947368421
hair,chi2,noise,0.0,ldp,4,0.8776315789473684
hair,chi2,noise,1.0,ldp,2,0.19824105126274727
hair,chi2,noise,0.0,ldp,4,0.8907894736842106
hair,chi2,noise,0.0,ldp,4,0.8881578947368421
hair,chi2,noise,0.1,ldp,3,0.06454333474653262
hair,chi2,noise,0.0,ldp,4,0.868421052631579
hair,chi2,noise,0.1,ldp,3,0.09857519229604506
hair,chi2,noise,0.1,ldp,3,0.052199315979479355
hair,chi2,noise,0.0,ldp,4,0.8605263157894737
hair,chi2,noise,0.1,ldp,3,0.08186216662733059
hair,chi2,noise,0.0,ldp,4,0.8776315789473684
hair,chi2,noise,0.0,ldp,4,0.8657894736842106
hair,chi2,noise,0.1,ldp,3,0.07717286335103812
hair,chi2,noise,0.1,ldp,3,0.06533075808788025
hair,chi2,noise,0.1,ldp,3,0.0868903911154032
hair,chi2,noise,0.0,ldp,5,0.8776315789473684
hair,chi2,noise,0.1,ldp,3,0.04691062673518809
hair,chi2,noise,0.0,ldp,5,0.8828947368421053
hair,chi2,noise,0.0,ldp,5,0.8671052631578947
hair,chi2,noise,0.1,ldp,3,0.05689497312304337
hair,chi2,noise,0.1,ldp,4,0.06656698564593311
hair,chi2,noise,0.1,ldp,3,0.06303827751196167
hair,chi2,noise,0.1,ldp,4,0.07288749396426852
hair,chi2,noise,0.1,ldp,4,0.039533492822966476
hair,chi2,noise,0.1,ldp,4,0.04240430622009572
hair,chi2,noise,0.1,ldp,4,0.05783492822966507
hair,chi2,noise,0.1,ldp,4,0.052511961722488065
hair,chi2,noise,0.1,ldp,4,0.056339712918660356
hair,chi2,noise,0.2,ldp,3,0.11380534670008358
hair,chi2,noise,0.2,ldp,3,0.13380179171332585
hair,chi2,noise,0.2,ldp,3,0.11179437670846526
hair,chi2,noise,0.1,ldp,4,0.03666267942583734
hair,chi2,noise,0.2,ldp,3,0.13066558147947183
hair,chi2,noise,0.0,ldp,5,0.868421052631579
hair,chi2,noise,0.1,ldp,4,0.043540669856459324
hair,chi2,noise,0.1,ldp,4,0.03624401913875597
hair,chi2,noise,0.2,ldp,3,0.11453930962068515
hair,chi2,noise,0.2,ldp,3,0.13095988099925626
hair,chi2,noise,0.2,ldp,3,0.137672266701667
hair,chi2,noise,0.1,ldp,5,0.0667908709827667
hair,chi2,noise,0.2,ldp,3,0.11361876670660886
hair,chi2,noise,0.1,ldp,5,0.07316022356776897
hair,chi2,noise,0.1,ldp,5,0.05626455519329299
hair,chi2,noise,0.2,ldp,3,0.13509770485759065
hair,chi2,noise,0.2,ldp,4,0.11117305976806424
hair,chi2,noise,0.2,ldp,3,0.11266726137377336
hair,chi2,noise,0.2,ldp,4,0.13289801811261326
hair,chi2,noise,0.2,ldp,4,0.11886708296164139
hair,chi2,noise,0.2,ldp,4,0.09261819803746651
hair,chi2,noise,0.2,ldp,4,0.11558876003568253
hair,chi2,noise,0.2,ldp,4,0.09857270294380016
hair,chi2,noise,0.2,ldp,4,0.12276984834968785
hair,chi2,noise,0.3,ldp,3,0.16013820522529343
hair,chi2,noise,0.3,ldp,3,0.15412614416475978
hair,chi2,noise,0.3,ldp,3,0.14135540464063379
hair,chi2,noise,0.2,ldp,4,0.08978590544157006
hair,chi2,noise,0.3,ldp,3,0.17408625730994143
hair,chi2,noise,0.1,ldp,5,0.0697484862598976
hair,chi2,noise,0.2,ldp,4,0.11670383586083855
hair,chi2,noise,0.2,ldp,4,0.08523639607493316
hair,chi2,noise,0.3,ldp,3,0.16296843495793645
hair,chi2,noise,0.3,ldp,3,0.1484843217687548
hair,chi2,noise,0.3,ldp,3,0.16027428213863593
hair,chi2,noise,0.2,ldp,5,0.11188180077523002
hair,chi2,noise,0.3,ldp,3,0.1502054260820287
hair,chi2,noise,0.2,ldp,5,0.10401741932470931
hair,chi2,noise,0.2,ldp,5,0.1233561387941905
hair,chi2,noise,0.3,ldp,3,0.1774651129843452
hair,chi2,noise,0.3,ldp,4,0.16162728249194414
hair,chi2,noise,0.3,ldp,3,0.15989974937343354
hair,chi2,noise,0.3,ldp,4,0.17092053118264627
hair,chi2,noise,0.3,ldp,4,0.14633906194056567
hair,chi2,noise,0.3,ldp,4,0.15028643036161826
hair,chi2,noise,0.3,ldp,4,0.1662996777658432
hair,chi2,noise,0.3,ldp,4,0.14665234514858583
hair,chi2,noise,0.3,ldp,4,0.16434837092731835
hair,chi2,noise,0.4,ldp,3,0.18728554812445475
hair,chi2,noise,0.4,ldp,3,0.19099819015091812
hair,chi2,noise,0.4,ldp,3,0.18698080671764883
hair,chi2,noise,0.3,ldp,4,0.14215896885069823
hair,chi2,noise,0.4,ldp,3,0.20763817622049552
hair,chi2,noise,0.2,ldp,5,0.12130481483211142
hair,chi2,noise,0.3,ldp,4,0.1490601503759399
hair,chi2,noise,0.3,ldp,4,0.1474221267454351
hair,chi2,noise,0.4,ldp,3,0.17877724179515897
hair,chi2,noise,0.4,ldp,3,0.19257616217302675
hair,chi2,noise,0.4,ldp,3,0.21266617853963887
hair,chi2,noise,0.3,ldp,5,0.12345656224730162
hair,chi2,noise,0.4,ldp,3,0.18542702480068252
hair,chi2,noise,0.3,ldp,5,0.13564233730619135
hair,chi2,noise,0.3,ldp,5,0.1480917976303484
hair,chi2,noise,0.4,ldp,3,0.19766482304139332
hair,chi2,noise,0.4,ldp,4,0.180705169486564
hair,chi2,noise,0.4,ldp,3,0.18094959311515713
hair,chi2,noise,0.4,ldp,4,0.18911046027507394
hair,chi2,noise,0.4,ldp,4,0.17351589485393126
hair,chi2,noise,0.4,ldp,4,0.1724577015397225
hair,chi2,noise,0.4,ldp,4,0.19334787190445524
hair,chi2,noise,0.4,ldp,4,0.17431649200866461
hair,chi2,noise,0.4,ldp,4,0.18126134301270425
hair,chi2,noise,0.5,ldp,3,0.18368459395209735
hair,chi2,noise,0.5,ldp,3,0.21014991635568137
hair,chi2,noise,0.5,ldp,3,0.1784857809847198
hair,chi2,noise,0.4,ldp,4,0.15641063169603653
hair,chi2,noise,0.5,ldp,3,0.21163875022172662
hair,chi2,noise,0.3,ldp,5,0.1456421615160145
hair,chi2,noise,0.4,ldp,4,0.1740720683800714
hair,chi2,noise,0.5,ldp,3,0.2058391714509724
hair,chi2,noise,0.4,ldp,4,0.16501083074761436
hair,chi2,noise,0.5,ldp,3,0.18919168415994336
hair,chi2,noise,0.5,ldp,3,0.2213997572017502
hair,chi2,noise,0.4,ldp,5,0.20308512485171148
hair,chi2,noise,0.5,ldp,3,0.20752285522442016
hair,chi2,noise,0.4,ldp,5,0.17881499377911514
hair,chi2,noise,0.4,ldp,5,0.20889803535777318
hair,chi2,noise,0.5,ldp,3,0.22101518516605556
hair,chi2,noise,0.5,ldp,4,0.21938970850987805
hair,chi2,noise,0.5,ldp,3,0.21357394456072276
hair,chi2,noise,0.5,ldp,4,0.2021434532992742
hair,chi2,noise,0.5,ldp,4,0.211288222982286
hair,chi2,noise,0.5,ldp,4,0.20505130430343554
hair,chi2,noise,0.5,ldp,4,0.2259010158762571
hair,chi2,noise,0.5,ldp,4,0.21662667823778659
hair,chi2,noise,0.5,ldp,4,0.22132957271938336
hair,chi2,noise,0.6,ldp,3,0.20526934058769308
hair,chi2,noise,0.6,ldp,3,0.19248777314129317
hair,chi2,noise,0.6,ldp,3,0.19839361381897325
hair,chi2,noise,0.5,ldp,4,0.19951758640053097
hair,chi2,noise,0.6,ldp,3,0.22503432494279174
hair,chi2,noise,0.4,ldp,5,0.19442435114724688
hair,chi2,noise,0.5,ldp,4,0.20643856245852266
hair,chi2,noise,0.6,ldp,3,0.2036819991154356
hair,chi2,noise,0.5,ldp,4,0.19702128745724645
hair,chi2,noise,0.6,ldp,3,0.19436090225563918
hair,chi2,noise,0.6,ldp,3,0.22776426360017699
hair,chi2,noise,0.5,ldp,5,0.2053957067114962
hair,chi2,noise,0.6,ldp,3,0.22794002125594925
hair,chi2,noise,0.5,ldp,5,0.18848118453381613
hair,chi2,noise,0.5,ldp,5,0.2224524763998449
hair,chi2,noise,0.6,ldp,3,0.2516323182847373
hair,chi2,noise,0.6,ldp,4,0.20702991209042132
hair,chi2,noise,0.6,ldp,3,0.2169083228679073
hair,chi2,noise,0.6,ldp,4,0.21811145510835916
hair,chi2,noise,0.6,ldp,4,0.21472485443543787
hair,chi2,noise,0.6,ldp,4,0.1943772120105034
hair,chi2,noise,0.6,ldp,4,0.2261473912547095
hair,chi2,noise,0.6,ldp,4,0.20247745176389997
hair,chi2,noise,0.6,ldp,4,0.2074637515698139
hair,chi2,noise,0.7,ldp,3,0.2173628649358521
hair,chi2,noise,0.7,ldp,3,0.20636922201378494
hair,chi2,noise,0.7,ldp,3,0.2051542719908821
hair,chi2,noise,0.6,ldp,4,0.19675191231875788
hair,chi2,noise,0.7,ldp,3,0.22384214628543297
hair,chi2,noise,0.5,ldp,5,0.20355618776671414
hair,chi2,noise,0.7,ldp,3,0.22191287724721387
hair,chi2,noise,0.6,ldp,4,0.20474654640940748
hair,chi2,noise,0.6,ldp,4,0.20201507021349474
hair,chi2,noise,0.7,ldp,3,0.22243553241682257
hair,chi2,noise,0.7,ldp,3,0.23622996827462783
hair,chi2,noise,0.6,ldp,5,0.20550043140638485
hair,chi2,noise,0.7,ldp,3,0.21421012622777003
hair,chi2,noise,0.6,ldp,5,0.20230802415875748
hair,chi2,noise,0.7,ldp,3,0.24312698793734622
hair,chi2,noise,0.7,ldp,4,0.22241422385076615
hair,chi2,noise,0.6,ldp,5,0.22284296807592752
hair,chi2,noise,0.7,ldp,3,0.21874167221852092
hair,chi2,noise,0.7,ldp,4,0.21572032864231683
hair,chi2,noise,0.7,ldp,4,0.21544803464357098
hair,chi2,noise,0.7,ldp,4,0.2226723850766157
hair,chi2,noise,0.7,ldp,4,0.21187958027981346
hair,chi2,noise,0.7,ldp,4,0.20663307794803465
hair,chi2,noise,0.7,ldp,4,0.21964523650899404
hair,chi2,noise,0.8,ldp,3,0.20533055913726406
hair,chi2,noise,0.8,ldp,3,0.20581406607025288
hair,chi2,noise,0.8,ldp,3,0.2273683277011258
hair,chi2,noise,0.7,ldp,4,0.19201365756162558
hair,chi2,noise,0.8,ldp,3,0.22896524471708402
hair,chi2,noise,0.6,ldp,5,0.20319240724762733
hair,chi2,noise,0.8,ldp,3,0.2138540419303948
hair,chi2,noise,0.7,ldp,4,0.21267904730179876
hair,chi2,noise,0.7,ldp,4,0.20241922051965355
hair,chi2,noise,0.8,ldp,3,0.21212389044116253
hair,chi2,noise,0.8,ldp,3,0.23423476079146954
hair,chi2,noise,0.7,ldp,5,0.21845264788617558
hair,chi2,noise,0.8,ldp,3,0.22589438969354492
hair,chi2,noise,0.7,ldp,5,0.19863121203473433
hair,chi2,noise,0.8,ldp,3,0.25465902296966314
hair,chi2,noise,0.8,ldp,4,0.22719649633917283
hair,chi2,noise,0.7,ldp,5,0.22603958579640426
hair,chi2,noise,0.8,ldp,3,0.23983593360677724
hair,chi2,noise,0.8,ldp,4,0.2202761779855924
hair,chi2,noise,0.8,ldp,4,0.22577433204277997
hair,chi2,noise,0.8,ldp,4,0.24111722313796147
hair,chi2,noise,0.8,ldp,4,0.21952505079158202
hair,chi2,noise,0.9,ldp,3,0.20718094255245956
hair,chi2,noise,0.9,ldp,3,0.2284473957668678
hair,chi2,noise,0.8,ldp,4,0.233751485414191
hair,chi2,noise,0.9,ldp,3,0.21343023569872333
hair,chi2,noise,0.8,ldp,4,0.2161996396672673
hair,chi2,noise,0.8,ldp,4,0.2097615670640549
hair,chi2,noise,0.9,ldp,3,0.22343354117625913
hair,chi2,noise,0.7,ldp,5,0.21040401157813204
hair,chi2,noise,0.8,ldp,4,0.2152135163108062
hair,chi2,noise,0.9,ldp,3,0.2263337647397181
hair,chi2,noise,0.8,ldp,4,0.21502472495879177
hair,chi2,noise,0.9,ldp,3,0.2305435720448663
hair,chi2,noise,0.9,ldp,3,0.24529767040552208
hair,chi2,noise,0.8,ldp,5,0.23087081166542855
hair,chi2,noise,0.9,ldp,3,0.22877199009202842
hair,chi2,noise,0.8,ldp,5,0.2185348686591615
hair,chi2,noise,0.9,ldp,3,0.251146739228697
hair,chi2,noise,0.9,ldp,3,0.2254820218863991
hair,chi2,noise,0.9,ldp,4,0.2264986253616288
hair,chi2,noise,0.8,ldp,5,0.2488013600777188
hair,chi2,noise,0.9,ldp,4,0.22863459879206216
hair,chi2,noise,0.9,ldp,4,0.221093511347505
hair,chi2,noise,0.9,ldp,4,0.23459281953603717
hair,chi2,noise,0.9,ldp,4,0.21274999550771767
hair,chi2,noise,1.0,ldp,3,0.21611334036702012
hair,chi2,noise,1.0,ldp,3,0.22597202465623523
hair,chi2,noise,1.0,ldp,3,0.21015678047251773
hair,chi2,noise,0.9,ldp,4,0.21905266751720542
hair,chi2,noise,0.9,ldp,4,0.23708244236401865
hair,chi2,noise,1.0,ldp,3,0.22256542623203013
hair,chi2,noise,0.9,ldp,4,0.21013369032003015
hair,chi2,noise,0.8,ldp,5,0.22708916700001913
hair,chi2,noise,0.9,ldp,4,0.221093511347505
hair,chi2,noise,1.0,ldp,3,0.22582552623015395
hair,chi2,noise,0.9,ldp,4,0.21368978095631708
hair,chi2,noise,1.0,ldp,3,0.22830167674311064
hair,chi2,noise,1.0,ldp,3,0.24744420847106385
hair,chi2,noise,1.0,ldp,3,0.2205510058595448
hair,chi2,noise,0.9,ldp,5,0.21762480617391766
hair,chi2,noise,0.9,ldp,5,0.20608257436683475
hair,chi2,noise,1.0,ldp,3,0.24163189192008772
hair,chi2,noise,1.0,ldp,3,0.22488435017892983
hair,chi2,noise,1.0,ldp,4,0.22845640219952867
hair,chi2,noise,0.9,ldp,5,0.23067665353699185
hair,chi2,noise,1.0,ldp,4,0.23584273896586572
hair,chi2,noise,1.0,ldp,4,0.22157851095400194
hair,chi2,noise,1.0,ldp,4,0.23639478048354723
hair,chi2,noise,1.0,ldp,4,0.2115955311163481
hair,chi2,noise,1.0,ldp,4,0.21734310901632192
hair,chi2,noise,1.0,ldp,4,0.22381295277995994
hair,chi2,noise,1.0,ldp,4,0.2071266474644322
hair,chi2,noise,0.9,ldp,5,0.22433029746733923
hair,chi2,noise,0.0,ldp,5,0.881578947368421
hair,chi2,noise,0.0,ldp,5,0.8868421052631579
hair,chi2,noise,0.0,ldp,5,0.8828947368421053
hair,chi2,noise,1.0,ldp,4,0.22058348607838008
hair,chi2,noise,0.0,ldp,5,0.8881578947368421
hair,chi2,noise,1.0,ldp,4,0.2027712315614908
hair,chi2,noise,1.0,ldp,5,0.21787222065859835
hair,chi2,noise,1.0,ldp,5,0.21302772305094286
hair,chi2,noise,1.0,ldp,5,0.23449901491697156
hair,chi2,noise,0.0,ldp,5,0.8631578947368421
hair,chi2,noise,0.0,ldp,5,0.868421052631579
hair,chi2,noise,1.0,ldp,5,0.2257071488882635
hair,chi2,noise,0.1,ldp,5,0.05886747575776052
hair,chi2,noise,0.1,ldp,5,0.0724569544510929
hair,chi2,noise,0.1,ldp,5,0.07173084135516938
hair,chi2,noise,0.1,ldp,5,0.08462588590682008
hair,chi2,noise,0.1,ldp,5,0.05989829054592244
hair,chi2,noise,0.1,ldp,5,0.05119171619386076
hair,chi2,noise,0.2,ldp,5,0.12350106832948149
hair,chi2,noise,0.2,ldp,5,0.12518863120862844
hair,chi2,noise,0.2,ldp,5,0.11597744360902262
hair,chi2,noise,0.2,ldp,5,0.1333461792556706
hair,chi2,noise,0.2,ldp,5,0.11837057196786793
hair,chi2,noise,0.2,ldp,5,0.11279136122207101
hair,chi2,noise,0.3,ldp,5,0.17175159013070518
hair,chi2,noise,0.3,ldp,5,0.1732147188247115
hair,chi2,noise,0.3,ldp,5,0.16956586879120106
hair,chi2,noise,0.3,ldp,5,0.16962889898012357
hair,chi2,noise,0.3,ldp,5,0.15584082156611045
hair,chi2,noise,0.3,ldp,5,0.14348880330908576
hair,chi2,noise,0.4,ldp,5,0.1856628325781341
hair,chi2,noise,0.4,ldp,5,0.18624002535073314
hair,chi2,noise,0.4,ldp,5,0.18396395462488524
hair,chi2,noise,0.4,ldp,5,0.20270432522530157
hair,chi2,noise,0.4,ldp,5,0.17891784986864245
hair,chi2,noise,0.4,ldp,5,0.1673554328895711
hair,chi2,noise,0.5,ldp,5,0.20883421571680683
hair,chi2,noise,0.5,ldp,5,0.21878262419473937
hair,chi2,noise,0.5,ldp,5,0.21368596658471728
hair,chi2,noise,0.5,ldp,5,0.21141928562413237
hair,chi2,noise,0.5,ldp,5,0.19102674719585855
hair,chi2,noise,0.5,ldp,5,0.18086078262193583
hair,chi2,noise,0.6,ldp,5,0.23704183895157327
hair,chi2,noise,0.6,ldp,5,0.20862566832855822
hair,chi2,noise,0.6,ldp,5,0.2232835057405934
hair,chi2,noise,0.6,ldp,5,0.218118299488272
hair,chi2,noise,0.6,ldp,5,0.19845201238390098
hair,chi2,noise,0.6,ldp,5,0.19531180893409994
hair,chi2,noise,0.7,ldp,5,0.22507739938080495
hair,chi2,noise,0.7,ldp,5,0.22356855983346302
hair,chi2,noise,0.7,ldp,5,0.21210463309110772
hair,chi2,noise,0.7,ldp,5,0.24167351973684215
hair,chi2,noise,0.7,ldp,5,0.21815413816283757
hair,chi2,noise,0.7,ldp,5,0.21252323144450158
hair,chi2,noise,0.8,ldp,5,0.2298355021817199
hair,chi2,noise,0.8,ldp,5,0.22554415215276313
hair,chi2,noise,0.8,ldp,5,0.22445700655470657
hair,chi2,noise,0.8,ldp,5,0.21790566921755428
hair,chi2,noise,0.8,ldp,5,0.22055732002419848
hair,chi2,noise,0.8,ldp,5,0.2110934664246824
hair,chi2,noise,0.9,ldp,5,0.23375317111516059
hair,chi2,noise,0.9,ldp,5,0.2129663100057837
hair,chi2,noise,0.9,ldp,5,0.2334409136047667
hair,chi2,noise,0.9,ldp,5,0.2479517091698319
hair,chi2,noise,0.9,ldp,5,0.20722509809701017
hair,chi2,noise,0.9,ldp,5,0.21248825599174703
hair,chi2,noise,1.0,ldp,5,0.2292106112328255
hair,chi2,noise,1.0,ldp,5,0.23632104387424469
hair,chi2,noise,1.0,ldp,5,0.2309735227639651
hair,chi2,noise,1.0,ldp,5,0.22540512239502875
hair,chi2,noise,1.0,ldp,5,0.20927326652743894
hair,chi2,noise,1.0,ldp,5,0.21020164616275605
hair,odds,flipping,0.0,ldp,1,0.8966292134831461
hair,odds,flipping,0.0,ldp,1,0.8898876404494382
hair,odds,flipping,0.0,ldp,1,0.9067415730337078
hair,odds,flipping,0.0,ldp,1,0.9
hair,odds,flipping,0.0,ldp,1,0.8865168539325843
hair,odds,flipping,0.0,ldp,1,0.8887640449438202
hair,odds,flipping,0.0,ldp,1,0.8943820224719101
hair,odds,flipping,0.0,ldp,1,0.8887640449438202
hair,odds,flipping,0.0,ldp,1,0.8876404494382022
hair,odds,flipping,0.0,ldp,1,0.9134831460674158
hair,odds,flipping,0.1,ldp,1,0.025849236766033123
hair,odds,flipping,0.1,ldp,1,0.012572825634623475
hair,odds,flipping,0.1,ldp,1,0.015412093264921656
hair,odds,flipping,0.1,ldp,1,0.02062090017535889
hair,odds,flipping,0.1,ldp,1,0.020231213872832443
hair,odds,flipping,0.1,ldp,1,0.013619536273300037
hair,odds,flipping,0.1,ldp,1,0.01822461506450268
hair,odds,flipping,0.1,ldp,1,0.015931675001623735
hair,odds,flipping,0.0,ldp,2,0.8921348314606742
hair,odds,flipping,0.0,ldp,2,0.8977528089887641
hair,odds,flipping,0.1,ldp,1,0.013652010131843806
hair,odds,flipping,0.1,ldp,1,0.015217250113658487
hair,odds,flipping,0.0,ldp,2,0.8910112359550562
hair,odds,flipping,0.2,ldp,1,0.03467291652305793
hair,odds,flipping,0.2,ldp,1,0.03417568188463305
hair,odds,flipping,0.0,ldp,2,0.8932584269662921
hair,odds,flipping,0.0,ldp,2,0.8977528089887641
hair,odds,flipping,0.2,ldp,1,0.03082019711233197
hair,odds,flipping,0.2,ldp,1,0.035165502581232966
hair,odds,flipping,0.2,ldp,1,0.036363636363636376
hair,odds,flipping,0.2,ldp,1,0.033727189906965216
hair,odds,flipping,0.2,ldp,1,0.037940304680499026
hair,odds,flipping,0.2,ldp,1,0.03618419236396764
hair,odds,flipping,0.1,ldp,2,0.019302461518477698
hair,odds,flipping,0.2,ldp,1,0.03628909808685088
hair,odds,flipping,0.1,ldp,2,0.017084551232200873
hair,odds,flipping,0.2,ldp,1,0.04370427628854601
hair,odds,flipping,0.1,ldp,2,0.018178866012859674
hair,odds,flipping,0.3,ldp,1,0.06758037029548536
hair,odds,flipping,0.3,ldp,1,0.04115939413083047
hair,odds,flipping,0.1,ldp,2,0.020943391166769465
hair,odds,flipping,0.1,ldp,2,0.011117964120028967
hair,odds,flipping,0.3,ldp,1,0.051126599771675774
